C15877	34,380
C15878	34,397
C15879	34,414
C15881	34,431
C15884	34,448
C15885	34,465
C15892	102,370
C15898	123,370
C15900	150,370
C15903	168,370
C15905	168,397
C15902	150,397
C15895	102,397
C02947	1225,183
C10434	1242,183
C06866	1260,240
C16666	1260,224
C18202	1242,229
C16677	116,285
C16678	133,285
C00003	1250,652
C00153	1166,652
C00253	1166,629
C01185	1233,629
C03150	1194,652
C00455	1226,652
C05841	1194,629
C06423	227,502
C01571	248,502
C02679	270,502
C06424	291,502
C05623	1217,280
C05625	1243,280
C01101	757,195
C03291	802,195
C01159	592,306
C00905	692,75
C00800	733,93
C02670	704,84
C00818	704,60
C00257	722,106
C00204	743,75
C20898	380,255
C06041	362,255
C06364	327,268
C06365	344,268
C20897	362,268
C06042	362,286
C00049	710,528
C01326	811,550
C00047	785,579
C00680	817,597
C00199	707,184
C01112	771,16
C20948	944,559
C20949	976,559
C20950	1032,559
C03912	1076,569
C03618	802,587
C00025	907,640
C00327	1061,495
C15532	1052,514
C00062	1148,495
C05931	959,699
C05932	1109,699
C03415	1201,674
C03296	1201,540
C00555	1051,583
C00315	1117,680
C18172	1095,630
C00134	1132,553
C20951	1076,559
C00437	1052,545
C00077	1106,535
C10164	838,418
C00329	523,234
C06023	507,234
C00734	507,220
C00461	493,233
C01674	493,266
C00140	506,266
C00357	525,265
C21027	548,234
C02713	548,261
C16698	542,265
C19787	1124,635
C00019	962,576
C01234	962,635
C06547	962,693
C21015	874,462
C21016	851,462
C02876	777,486
C00109	915,453
C02356	897,462
C03771	1189,559
C20838	511,737
C21104	415,754
C07102	351,754
C21106	114,652
C08813	114,665
C00740	800,443
G00179	369,104
G13056	386,104
G10665	386,117
G13055	404,104
G12617	424,104
G10770	369,80
G13057	386,80
G13058	404,80
G13059	424,80
G05477	369,92
G10920	386,92
G10716	327,125
G11000	352,125
G10716	352,142
C16335	354,164
C00394	597,101
C00760	597,125
C00185	645,125
C01898	614,125
C01935	540,77
C06400	580,71
C20237	572,124
G00028	467,55
G00029	494,55
C20267	1128,20
C19872	1150,20
C21310	1066,31
C18239	1045,31
C05924	1026,31
C19848	1006,31
C18237	986,31
G00428	89,92
G00889	121,115
G11492	182,37
G13080	163,37
G13081	145,37
C01068	760,205
C00789	779,205
G13027	494,48
G13087	522,48
G13091	548,48
G13092	579,48
G13093	579,10
G13094	603,10
G13095	626,10
G13096	650,10
G13097	674,10
G13098	698,10
G13099	721,10
G13026	494,31
G13084	517,31
G13082	536,31
G13088	555,31
G13086	530,7
G13083	548,7
G13090	530,25
G13100	517,14
G13085	517,55
G13089	566,7
G13028	494,7
C11437	486,466
C06459	672,364
C05674	713,364
C05770	1205,307
C21284	1258,307
C05766	1157,317
C00853	1241,436
C00541	1241,451
C00992	1241,467
C02823	1268,436
C15672	1296,294
C15670	1296,314
C01708	1285,307
C00500	1272,338
C00486	1272,354
C05787	1272,370
C05791	1272,387
C05795	1290,387
C06548	522,514
C01380	550,514
C19615	486,497
C06165	1085,267
C01617	1157,287
C01007	1083,212
C01352	1083,246
C06305	141,484
C00341	132,498
C05781	1285,338
C17550	536,379
C17549	536,417
C02575	388,576
C18933	403,576
C00750	1083,680
C20566	1089,139
C20567	1073,95
C05925	1133,95
C01304	1105,81
C20264	1147,150
C00835	1169,150
C02953	1187,150
C21640	1169,115
C15522	1223,123
C03740	890,705
C01879	918,705
C00748	1146,312
G12396	412,171
G00032	467,7
G00403	150,67
G00392	133,67
G02977	116,67
G00100	239,54
G13108	150,176
G13107	178,176
G13103	129,176
G13104	113,176
G13105	94,176
G13106	75,176
G11291	178,156
G13102	150,156
G13101	113,154
G13114	113,135
G13117	129,135
G13115	150,135
G13116	129,154
C00979	800,353
C00097	896,324
C05824	780,353
C00491	780,316
C16155	681,77
C16153	681,60
C16154	681,36
C16156	681,24
C16157	681,6
C20877	173,339
C20878	173,378
C20879	173,403
C20876	173,426
C00096	471,211
G13119	115,239
G13120	93,239
G13121	67,239
G13122	46,239
G13123	27,239
G13124	27,258
C00103	587,115
C00031	663,106
C00085	555,178
C04637	436,272
C11556	413,251
C11557	413,272
C05981	456,266
C11554	456,251
C04549	456,231
C05258	475,390
C00270	582,360
C00128	582,376
C01100	750,374
C01267	750,353
C04666	750,326
G00055	106,124
G00057	82,147
G00054	82,124
C06161	973,242
C06160	973,220
C05587	988,216
C05581	988,230
C07394	75,649
C19614	450,497
C18218	415,497
C00249	415,481
C00169	1043,531
C00014	1021,531
C20790	121,612
C05768	1157,342
C05769	1157,362
